id,name,artists,album,release_date,popularity,duration_ms,explicit,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature
1G57Mm4tvlN8747nnHJquo,"Chopin: 24 Preludes, Op. 28: No. 13 in F-Sharp Major","Frédéric Chopin, Alfred Cortot",Alfred Cortot Plays Chopin,2023-04-14,,175186,False,0.995,0.371,0.00608,0.938,0.101,-29.29,0.0379,0.0723,132.548,3
2fLzXM2ErF1QKNHMJbWccM,"Chopin: 24 Preludes, Op. 28: No. 14 in E-Flat Minor","Frédéric Chopin, Alfred Cortot",Alfred Cortot Plays Chopin,2023-04-14,,42800,False,0.955,0.262,0.318,0.937,0.106,-19.447,0.0397,0.199,80.631,5
4TpQjDRbGqFiVt4jJm9gyS,"Chopin: 24 Preludes, Op. 28: No. 15 in D-Flat Major ""Raindrop""","Frédéric Chopin, Alfred Cortot",Alfred Cortot Plays Chopin,2023-04-14,,288546,False,0.992,0.291,0.0465,0.923,0.104,-23.05,0.0441,0.0372,81.49,4
1rJcNZ3NL1PwtaVgZ5Udns,"Chopin: 24 Preludes, Op. 28: No. 16 in B-Flat Minor","Frédéric Chopin, Alfred Cortot",Alfred Cortot Plays Chopin,2023-04-14,,77933,False,0.978,0.418,0.212,0.898,0.142,-21.064,0.0342,0.502,80.812,4
4QZtTPxwOfd610UzTnezf9,"Chopin: 24 Preludes, Op. 28: No. 17 in A-Flat Major","Frédéric Chopin, Alfred Cortot",Alfred Cortot Plays Chopin,2023-04-14,,185640,False,0.993,0.297,0.0749,0.901,0.0956,-24.239,0.0391,0.0522,104.79,4
07BQH9J0H0CWpnbhSxwJz7,"Chopin: 24 Preludes, Op. 28: No. 18 in F Minor","Frédéric Chopin, Alfred Cortot",Alfred Cortot Plays Chopin,2023-04-14,,58613,False,0.984,0.429,0.148,0.897,0.119,-14.031,0.037,0.497,110.828,3
2Idny1w6t7DBP2x1obftLv,"Chopin: 24 Preludes, Op. 28: No. 19 in E-Flat Major","Frédéric Chopin, Alfred Cortot",Alfred Cortot Plays Chopin,2023-04-14,,96013,False,0.965,0.378,0.11,0.921,0.135,-20.939,0.0366,0.148,80.421,4
0N0LffAbjHJ8SggeXbSyMe,"Chopin: 24 Preludes, Op. 28: No. 21 in B-Flat Major","Frédéric Chopin, Alfred Cortot",Alfred Cortot Plays Chopin,2023-04-14,,99706,False,0.989,0.344,0.121,0.923,0.0999,-22.13,0.0326,0.116,68.298,4
7ChWE4ndkENjamhmHygmE8,"Chopin: 24 Preludes, Op. 28: No. 22 in G Minor","Frédéric Chopin, Alfred Cortot",Alfred Cortot Plays Chopin,2023-04-14,,45266,False,0.973,0.403,0.346,0.937,0.104,-17.73,0.0364,0.566,76.85,4
54JKH63UT7mENXFFS843EA,"Chopin: 24 Preludes, Op. 28: No. 23 in F Major","Frédéric Chopin, Alfred Cortot",Alfred Cortot Plays Chopin,2023-04-14,,45600,False,0.98,0.401,0.0621,0.909,0.1,-29.26,0.0446,0.302,67.569,4
4tA3qELwuK6L3DssgRcsc2,"Chopin: 24 Preludes, Op. 28: No. 24 in D Minor","Frédéric Chopin, Alfred Cortot",Alfred Cortot Plays Chopin,2023-04-14,,163693,False,0.97,0.271,0.249,0.914,0.247,-16.775,0.0342,0.0393,64.82,3
4LuxeUe48EysHzaU0eH6Pp,"Chopin: Grande valse brillante in E-Flat Major, Op. 18","Frédéric Chopin, Alfred Cortot",Alfred Cortot Plays Chopin,2023-04-14,,276173,False,0.971,0.427,0.111,0.142,0.267,-22.536,0.0438,0.32,120.847,1
0knTqOSFTlzgQCaQVExAro,"Chopin: Waltz No. 2 in A-Flat Major, Op. 34 No. 1","Frédéric Chopin, Alfred Cortot",Alfred Cortot Plays Chopin,2023-04-14,,271386,False,0.983,0.416,0.131,0.8,0.208,-17.739,0.0391,0.328,116.275,5
5gitFhYl8um92zglWtv3EP,"Chopin: Waltz No. 3 in A Minor, Op. 34 No. 2","Frédéric Chopin, Alfred Cortot",Alfred Cortot Plays Chopin,2023-04-14,,246693,False,0.989,0.296,0.0403,0.798,0.249,-25.35,0.0364,0.266,103.18,4
5jfWkXvWGomRTSjcesBx9J,"Chopin: Waltz No. 4 in F Major, Op. 34 No. 3","Frédéric Chopin, Alfred Cortot",Alfred Cortot Plays Chopin,2023-04-14,,123920,False,0.986,0.434,0.105,0.536,0.139,-20.889,0.0394,0.334,102.188,5
5ak9ycC9zWbfDgNoCxETmF,"Chopin: Waltz No. 5 in A-Flat Major, Op. 42","Frédéric Chopin, Alfred Cortot",Alfred Cortot Plays Chopin,2023-04-14,,220360,False,0.978,0.283,0.146,0.186,0.199,-19.9,0.0371,0.257,84.666,4
4mCBpwNUenqjAkiFpa3DqX,"Chopin: Waltz No. 6 in D-Flat Major, Op. 64 No. 1 ""Minute""","Frédéric Chopin, Alfred Cortot",Alfred Cortot Plays Chopin,2023-04-14,,92346,False,0.922,0.398,0.107,0.0165,0.33,-23.638,0.0323,0.511,82.895,4
3PVJCynVoWK89ijVJEAQne,"Chopin: Waltz No. 7 in C-Sharp Minor, Op. 64 No. 2","Frédéric Chopin, Alfred Cortot",Alfred Cortot Plays Chopin,2023-04-14,,183960,False,0.967,0.351,0.0668,0.26,0.195,-27.647,0.0308,0.409,49.528,4
153JRLtKXqObqLuHVqJYW0,"Chopin: Waltz No. 8 in A-Flat Major, Op. 64 No. 3","Frédéric Chopin, Alfred Cortot",Alfred Cortot Plays Chopin,2023-04-14,,174400,False,0.982,0.246,0.159,0.851,0.167,-23.529,0.0347,0.194,82.206,4
3PP9rAL7WZozBRyoOTZB8m,"Chopin: Waltz No. 9 in A-Flat Major, Op. Posth. 69 No. 1 ""Farewell""","Frédéric Chopin, Alfred Cortot",Alfred Cortot Plays Chopin,2023-04-14,,195226,False,0.984,0.288,0.0696,0.748,0.119,-25.877,0.0407,0.1,78.486,3
3D8y1EzRmAl4WsmP6w2Dyn,"Chopin: Waltz No. 10 in B Minor, Op. Posth. 69 No. 2","Frédéric Chopin, Alfred Cortot",Alfred Cortot Plays Chopin,2023-04-14,,173520,False,0.973,0.351,0.0834,0.196,0.289,-23.679,0.0389,0.384,114.322,4
0ocCLAwvMhFtuwKn0aVYOI,"Chopin: Waltz No. 11 in G-Flat Major, Op. Posth. 70 No. 1","Frédéric Chopin, Alfred Cortot",Alfred Cortot Plays Chopin,2023-04-14,,176066,False,0.978,0.428,0.118,0.0357,0.294,-22.873,0.0505,0.219,81.706,4
32JUcbLXjpEIjCLXtvgzpJ,"Chopin: Waltz No. 12 in F Minor, Op. Posth. 70 No. 2","Frédéric Chopin, Alfred Cortot",Alfred Cortot Plays Chopin,2023-04-14,,132746,False,0.97,0.399,0.138,0.00375,0.295,-23.32,0.0327,0.391,41.491,4
4k8a6jx4oEHvDWem0KUPW4,"Chopin: Waltz No. 13 in D-Flat Major, Op. Posth. 70 No. 3","Frédéric Chopin, Alfred Cortot",Alfred Cortot Plays Chopin,2023-04-14,,114480,False,0.992,0.264,0.16,0.305,0.338,-25.645,0.0323,0.349,82.327,4
6d3n7vY2SMICHB1FZZp9qm,"Chopin: Waltz No. 14 in E Minor, Op. Posth.","Frédéric Chopin, Alfred Cortot",Alfred Cortot Plays Chopin,2023-04-14,,157093,False,0.958,0.393,0.11,0.376,0.107,-19.838,0.0332,0.478,89.027,4
5vz6HwTkOsEhCdYqQ4zWp3,"Chopin: Piano Sonata No. 2 in B-Flat Minor, Op. 35 ""Funeral March"": I. Grave - Doppio movimento","Frédéric Chopin, Alfred Cortot",Alfred Cortot Plays Chopin,2023-04-14,,325840,False,0.991,0.415,0.235,0.878,0.0803,-16.916,0.0393,0.0879,85.669,4
5RfMmsppN8pP6ISNVnRRej,"Chopin: Piano Sonata No. 2 in B-Flat Minor, Op. 35 ""Funeral March"": II. Scherzo","Frédéric Chopin, Alfred Cortot",Alfred Cortot Plays Chopin,2023-04-14,,296960,False,0.993,0.337,0.134,0.881,0.0853,-20.241,0.038,0.3,70.099,4
2wfKiek4dhBdZLWuIzU22Y,"Chopin: Piano Sonata No. 2 in B-Flat Minor, Op. 35 ""Funeral March"": III. Marche funèbre. Lento","Frédéric Chopin, Alfred Cortot",Alfred Cortot Plays Chopin,2023-04-14,,348253,False,0.994,0.573,0.0213,0.842,0.119,-21.807,0.0508,0.0956,59.985,4
2dJ8L9lqaSeK9C9sw77DVw,"Chopin: Piano Sonata No. 2 in B-Flat Minor, Op. 35 ""Funeral March"": IV. Finale. Presto","Frédéric Chopin, Alfred Cortot",Alfred Cortot Plays Chopin,2023-04-14,,104400,False,0.992,0.265,0.0339,0.858,0.0963,-31.529,0.0353,0.382,90.081,4
3pY2S1Y8pdfSrzxiuOB4Xw,"Chopin: Polonaise-fantaisie in A-Flat Major, Op. 61","Frédéric Chopin, Alfred Cortot",Alfred Cortot Plays Chopin,2023-04-14,,581653,False,0.994,0.247,0.15,0.918,0.309,-19.287,0.0333,0.0873,79.115,4
4PvAMtQdVPR7y7jRFg92Wv,"Chopin: Berceuse in D-Flat Major, Op. 57","Frédéric Chopin, Alfred Cortot",Alfred Cortot Plays Chopin,2023-04-14,,251360,False,0.987,0.376,0.0591,0.967,0.141,-27.704,0.0344,0.173,112.681,3
1nrTt1VBsNjgI6EEsoF8HP,Chopin: 3 Nouvelles Études: No. 1 in F Minor,"Frédéric Chopin, Alfred Cortot",Alfred Cortot Plays Chopin,2023-04-14,,110933,False,0.992,0.343,0.156,0.915,0.182,-23.032,0.0354,0.137,75.696,3
2bwVY5snSFMTmZMnbn9ah9,Chopin: 3 Nouvelles Études: No. 2 in D-Flat Major,"Frédéric Chopin, Alfred Cortot",Alfred Cortot Plays Chopin,2023-04-14,,100560,False,0.995,0.387,0.158,0.908,0.151,-22.247,0.0406,0.399,139.283,4
4Mpr2V6iR8IQN0LNNbcCFx,Chopin: 3 Nouvelles Études: No. 3 in A-Flat Major,"Frédéric Chopin, Alfred Cortot",Alfred Cortot Plays Chopin,2023-04-14,,113680,False,0.995,0.314,0.132,0.899,0.0796,-23.68,0.0465,0.0368,82.624,5
7AaduPO7nSAgFzasRq7mpZ,"Chopin: Mazurka No. 2 in C-Sharp Minor, Op. 6 No. 2","Frédéric Chopin, Alfred Cortot",Alfred Cortot Plays Chopin,2023-04-14,,168533,False,0.996,0.474,0.057,0.93,0.105,-24.369,0.0517,0.15,69.238,3
79AHkrjiMgApDIk094g52o,"Chopin: Mazurka No. 41 in C-Sharp Minor, Op. 63 No. 3","Frédéric Chopin, Alfred Cortot",Alfred Cortot Plays Chopin,2023-04-14,,149213,False,0.993,0.477,0.105,0.869,0.109,-19.9,0.0374,0.168,110.341,1
2y4nhMeLt1dWgQ1gGMJfxS,"Chopin: Barcarolle in F-Sharp Major, Op. 60","Frédéric Chopin, Alfred Cortot",Alfred Cortot Plays Chopin,2023-04-14,,511586,False,0.994,0.401,0.126,0.913,0.0814,-20.695,0.0351,0.117,65.201,4
2JSIINPVlziV5v7pb0IipJ,Casamigos Nights,Yung Bleu,Love Scars II (Acoustic Deluxe),2023-04-17,,190909,False,0.445,0.488,0.521,0,0.108,-7.714,0.362,0.194,81.709,1
52jeClz5KstKCOlWcIq7tp,Games Women Play,Yung Bleu,Love Scars II (Acoustic Deluxe),2023-04-17,,168273,False,0.705,0.617,0.49,0.000113,0.119,-6.931,0.345,0.183,85.549,4
3N3T8nN2Nl6ttp8BsVbVHu,The Way You Rock,Yung Bleu,Love Scars II (Acoustic Deluxe),2023-04-17,,144000,False,0.611,0.622,0.543,1.14e-06,0.105,-7.678,0.0487,0.217,87.132,4
74txpIB9Oj6aibAGFAR6zf,Lonely Winters,Yung Bleu,Love Scars II (Acoustic Deluxe),2023-04-17,,184000,False,0.138,0.788,0.638,2.27e-06,0.0892,-5.603,0.0797,0.314,90.007,4
4hoWDqd6xTHdYWjjAi34k0,Waterfalls,"Yung Bleu, Ty Dolla $ign",Love Scars II (Acoustic Deluxe),2023-04-17,,161684,False,0.285,0.84,0.7,0,0.0879,-5.975,0.145,0.409,94.985,4
2LzaIDnySftxhejbmCiYLa,Under My Spell,Yung Bleu,Love Scars II (Acoustic Deluxe),2023-04-17,,123157,False,0.0479,0.855,0.394,0.00737,0.105,-11.516,0.191,0.346,152.096,4
7zAdHXGOtizhBK9oXL0ECd,Distant Lover,"Yung Bleu, Chris Brown",Love Scars II (Acoustic Deluxe),2023-04-17,,176385,False,0.126,0.594,0.557,0,0.164,-7.235,0.107,0.509,83.18,4
1UUmXmMU5TLMFN9js5tAaI,Angel Dust,Yung Bleu,Love Scars II (Acoustic Deluxe),2023-04-17,,183157,False,0.498,0.776,0.474,1.16e-06,0.126,-8.67,0.0712,0.715,75.962,4
22gNlZOSBwjdwO1oNnnhb5,2am in Dallas,Yung Bleu,Love Scars II (Acoustic Deluxe),2023-04-17,,189687,False,0.724,0.75,0.546,6.87e-05,0.107,-6.844,0.181,0.47,88.973,4
5XLKZiNCMisIeQINI7FjSx,Can't Help Who You Love,Yung Bleu,Love Scars II (Acoustic Deluxe),2023-04-17,,228923,False,0.457,0.731,0.323,0.000193,0.093,-10.955,0.0583,0.149,130.046,4
5qNUCeaUW5vRi6TiGbonS9,Kissing On Your Tattoos,Yung Bleu,Love Scars II (Acoustic Deluxe),2023-04-17,,153599,False,0.699,0.687,0.476,0,0.118,-8.464,0.057,0.28,150.03,4
3i17WbPXNTLUFRuvlOmYnO,Pussy Papa,Yung Bleu,Love Scars II (Acoustic Deluxe),2023-04-17,,167191,False,0.247,0.741,0.502,0,0.106,-6.759,0.175,0.122,178.032,4
7K3RCCaVK5L8p6qfXWMooR,You Got it (Interlude),Yung Bleu,Love Scars II (Acoustic Deluxe),2023-04-17,,166451,False,0.56,0.738,0.544,0.00294,0.115,-9.591,0.0445,0.61,124.178,5
2T22I8z5Pq4bilrUurs1oY,Till The Death,Yung Bleu,Love Scars II (Acoustic Deluxe),2023-04-17,,120745,False,0.13,0.774,0.646,0.000207,0.105,-8.425,0.17,0.791,161.001,4
21ZWr7sUQXF1u81eygR1EJ,Stingy,"Yung Bleu, Tink",Love Scars II (Acoustic Deluxe),2023-04-17,,202360,False,0.797,0.463,0.416,0,0.147,-6.022,0.105,0.348,90.034,4
60iBJsvWxsC2UWjXRVxmj3,Casamigos Nights - Acoustic,Yung Bleu,Love Scars II (Acoustic Deluxe),2023-04-17,,189208,False,0.612,0.512,0.513,0,0.0926,-4.917,0.106,0.687,80.82,4
0ubl5EKRaSTey9k4B6pUUj,2am in Dallas - Acoustic,Yung Bleu,Love Scars II (Acoustic Deluxe),2023-04-17,,190238,False,0.762,0.632,0.51,0,0.104,-7.668,0.115,0.894,178.336,4
0wVvrcqq04SaNlpcQqBADl,Angel Dust - Acoustic,Yung Bleu,Love Scars II (Acoustic Deluxe),2023-04-17,,185057,False,0.529,0.682,0.448,0,0.108,-7.203,0.0471,0.568,151.94,4
77fLXx8wTIF55isZ0H7q4Q,Games Women Play - Acoustic,Yung Bleu,Love Scars II (Acoustic Deluxe),2023-04-17,,189336,False,0.964,0.514,0.365,2.24e-06,0.103,-9.851,0.21,0.386,81.957,4
5rKMN0bKdqcGWo1iLvv30Y,Best Friend Breakup,Lauren Spencer Smith,Best Friend Breakup,2023-02-10,,141060,False,0.203,0.467,0.573,1.09e-06,0.102,-5.009,0.23,0.56,88.675,3
3W4sH3htR4ObfMj4HIiJQT,Flowers,Lauren Spencer Smith,Best Friend Breakup,2023-02-10,,157373,True,0.86,0.727,0.437,0,0.0882,-9.657,0.497,0.302,69.288,4
01PilNt3MACIM6ogcvx1YK,Fingers Crossed,Lauren Spencer Smith,Best Friend Breakup,2023-02-10,,175344,False,0.613,0.527,0.476,0,0.311,-7.203,0.0612,0.48,109.409,4
7K3XR2FeYVpttWVeyRU4Ur,Narcissist,Lauren Spencer Smith,Best Friend Breakup,2023-02-10,,172878,True,0.682,0.587,0.516,0,0.0959,-5.371,0.0313,0.135,114.088,4
5E1A7q6QL34ex6B3MQa91s,28,Lauren Spencer Smith,Best Friend Breakup,2023-02-10,,164618,False,0.495,0.633,0.444,0,0.0947,-7.68,0.108,0.363,128.239,4
6y8HWcCq4JxjL4D66bZzjN,Pretty Little Poison - Demo,Warren Zeiders,Pretty Little Poison (Demo),2023-04-14,,211071,False,0.183,0.254,0.462,0,0.0855,-7.804,0.0322,0.338,84.528,5
2Bp7yhSR6EISc96qsb4mFa,Pretty Little Poison,Warren Zeiders,Pretty Little Poison (Demo),2023-04-14,,218260,False,0.0235,0.494,0.567,2.4e-06,0.146,-4.156,0.0334,0.22,112.011,3
6L7Jmscvf36669MNISOioE,"Introduction and Polonaise, Op. 3: I. Introduction. Largo","Frédéric Chopin, Camille Thomas, Julien Libeer","Chopin: Introduction and Polonaise, Op. 3: I. Introduction. Largo",2023-04-14,,200440,False,0.989,0.219,0.0979,0.816,0.128,-19.744,0.045,0.0738,95.798,4
2JnbYHfTJOamzGst4xyh5t,Feel Again,"Armin van Buuren, Wrabel",Feel Again,2023-03-30,,458607,False,0.132,0.616,0.809,0.0878,0.0895,-6.604,0.0421,0.0549,120.009,4
0abipJpyAF4FAmtRHG99Gx,Oumuamua,Armin van Buuren,Feel Again,2023-03-30,,325884,False,0.000131,0.329,0.873,0.745,0.0563,-5.323,0.071,0.0418,127.923,4
1q3qh7hEJrPmPH7uOteYSr,No Fun,"Armin van Buuren, The Stickmen Project",Feel Again,2023-03-30,,130412,False,0.00861,0.731,0.904,0.000164,0.0916,-4.774,0.0349,0.328,121.03,4
1bj4KgQHMkVgRgnQfG7wNl,Human Touch,"Armin van Buuren, Sam Gray",Feel Again,2023-03-30,,145748,False,0.00285,0.634,0.831,5.28e-05,0.189,-5.317,0.0379,0.581,126.975,4
1PgWZgdROSbx0yRIRH078E,Come Around Again,"Armin van Buuren, Billen Ted, JC Stewart",Feel Again,2023-03-30,,169108,False,0.0366,0.589,0.912,0,0.0752,-3.878,0.0766,0.426,123.946,4
71ucwt6l580szPDfT984x9,Let You Down,Armin van Buuren,Feel Again,2023-03-30,,210476,False,0.0106,0.572,0.959,0.000198,0.225,-3.621,0.042,0.0376,126.003,4
3oFmFx3iK3nurxkoFop2Md,Start Again,"Armin van Buuren, Jesse Fink",Feel Again,2023-03-30,,167441,False,0.00506,0.432,0.724,1.25e-06,0.167,-3.567,0.0607,0.379,172.048,4
0B7C8TQKtp8Cn9YY9hbRM6,Pas de Bourree,"Armin van Buuren, Lucky Lou",Feel Again,2023-03-30,,141071,False,0.000631,0.683,0.868,0.103,0.0463,-5.729,0.0414,0.443,126.039,4
7hr1T6GYCKRmW6ryn9jGWn,Love We Lost,"Armin van Buuren, R3HAB, Simon Ward",Feel Again,2023-03-30,,136000,False,0.045,0.651,0.783,0,0.0628,-6.162,0.0501,0.311,119.995,4
7hNpL3fPuHYapQzi8ZoiPW,Offshore,"Armin van Buuren, AVIRA, Chicane",Feel Again,2023-03-30,,199680,False,0.00107,0.533,0.949,0.896,0.129,-5.978,0.0399,0.352,125.007,4
001op3H5t7sehq5JCG2PvM,One More Time,"Armin van Buuren, Maia Wright",Feel Again,2023-03-30,,148095,False,0.0975,0.579,0.761,0.00182,0.273,-5.55,0.0516,0.286,126.163,4
1UDaLLrAKjvppxZv8JHOWX,Superman,"Armin van Buuren, Blasterjaxx, 24h",Feel Again,2023-03-30,,204250,False,0.0115,0.403,0.884,6.92e-05,0.805,-6.25,0.126,0.436,103.501,3
1SiJMjOMPuEm6KqwIEkCNT,Forever & Always,"Armin van Buuren, Gareth Emery, Owl City",Feel Again,2023-03-30,,194002,False,0.00787,0.58,0.921,8.06e-05,0.097,-7.376,0.0463,0.37,144.98,4
6yCCq2psaLj1u9cnAt2imT,Roll The Dice,"Armin van Buuren, Philip Strand",Feel Again,2023-03-30,,155238,False,0.0604,0.586,0.731,0,0.329,-5.87,0.0545,0.568,125.886,4
5cv7OrN3CwhxZYtmxOGaYM,I'm Sorry,"Armin van Buuren, Scott Abbot",Feel Again,2023-03-30,,190384,False,0.0323,0.596,0.917,0.000262,0.14,-6.18,0.0481,0.193,130.012,4
2DsgmXNhT0T3p2HaFJxDym,Computers Take Over The World,Armin van Buuren,Feel Again,2023-03-30,,152250,False,0.00663,0.776,0.833,0.0522,0.12,-5.763,0.18,0.761,139.922,4
33zTv0Ec5dMBMMovsxwVux,Clap,Armin van Buuren,Feel Again,2023-03-30,,150002,False,0.00759,0.644,0.969,0.552,0.409,-3.435,0.137,0.121,130.222,4
4RNgTocleSKB7fuUPWueFW,Hey (I Miss You),"Armin van Buuren, Simon Ward",Feel Again,2023-03-30,,199522,False,0.000365,0.615,0.88,0.000884,0.0441,-3.715,0.0355,0.431,120.038,4
7wWw4EAQtjIazsBJN4Af69,Something Beautiful,Armin van Buuren,Feel Again,2023-03-30,,154336,False,0.00994,0.581,0.823,0,0.234,-4.702,0.0331,0.518,120.73,4
5XspmJRIgzyE2xfUmIwXMz,Live On Love,"Armin van Buuren, Diane Warren, My Marianne",Feel Again,2023-03-30,,171733,False,0.0382,0.698,0.76,1.21e-05,0.119,-6.333,0.0612,0.547,122.96,4
11fSSuRJ0wwUseGtM3RL2l,Shot At Love,"Armin van Buuren, Husky",Feel Again,2023-03-30,,202677,False,0.00235,0.54,0.916,0.000149,0.0618,-6.274,0.0382,0.262,127.009,4
1tz2uqm4JP7OXYon35bWMq,Tocando El Sol,"Armin van Buuren, Azteck",Feel Again,2023-03-30,,164005,False,0.00425,0.593,0.963,0.00974,0.171,-2.716,0.06,0.187,100.482,3
4Ws0fv6iKY3tlC7GnD0LCQ,Typically Dutch,"Armin van Buuren, Wildstylez, PollyAnna",Feel Again,2023-03-30,,146804,True,0.00127,0.36,0.951,0.492,0.212,-3.303,0.138,0.125,138.029,4
0BLxPjFEOG8G1q8AKLuz3V,Easy To Love,"Armin van Buuren, Matoma, Teddy Swims",Feel Again,2023-03-30,,151820,False,0.225,0.742,0.782,0.000128,0.256,-5.292,0.0328,0.711,120.027,4
0HeqtDUfyIosJG7NdMwIKx,Dayglow,"Armin van Buuren, Stuart Crichton",Feel Again,2023-03-30,,199451,False,0.0106,0.511,0.859,0.0172,0.304,-7.651,0.0415,0.109,125.9,4
4Ymb4ytw0nw541lHRIyykf,La Bomba,"Armin van Buuren, Blasterjaxx",Feel Again,2023-03-30,,179017,False,0.00294,0.701,0.957,0.0835,0.112,-3.639,0.0566,0.602,134.992,4
1GFQVxll1X4dwSfJ1rQ8RM,Do Right,"Armin van Buuren, ZOI",Feel Again,2023-03-30,,192971,False,0.108,0.532,0.577,0.0894,0.404,-7.411,0.0538,0.39,111.911,4
6wLqNGHQIja6xqT0cfrzBB,On & On,"Armin van Buuren, Punctual, Alika",Feel Again,2023-03-30,,170578,False,0.0221,0.681,0.933,0.00504,0.266,-2.855,0.104,0.46,128.036,4
2j0onIleyJfU4qNy5BmNy6,Vulnerable,"Armin van Buuren, Vanessa Campagna",Feel Again,2023-03-30,,199687,False,0.0369,0.602,0.978,0.0242,0.196,-3.342,0.0636,0.108,127.915,4
64qE0QLRkG9UKCgktor4bP,Letting Go,"Armin van Buuren, Matluck",Feel Again,2023-03-30,,146250,False,0.0133,0.65,0.859,0.000114,0.0873,-4.597,0.0501,0.296,127.954,4
7F1QgHwh4Vbt0JZdBS43fL,REFLEXION (ASOT 2023 Anthem),"Armin van Buuren, Cosmic Gate",Feel Again,2023-03-30,,159140,False,0.00514,0.493,0.942,0.887,0.0922,-5.776,0.0346,0.345,127.989,4
439TZdXANxuClJJb1iraek,State Of Mind,"Armin van Buuren, ALBA",Feel Again,2023-03-30,,185602,False,0.00109,0.603,0.935,0.055,0.174,-4.38,0.0391,0.0678,130.027,4
6gHrZyT1FH8HUqIhbZ0iiy,Rhythm Inside,"Armin van Buuren, Ahmed Helmy",Feel Again,2023-03-30,,194285,False,0.0541,0.618,0.875,0.437,0.0707,-6.681,0.0444,0.201,126.01,4
6zXbUoRDwY8uLarQnzj2jU,Feel Again (Reprise),"Armin van Buuren, Wrabel",Feel Again,2023-03-30,,272913,False,0.927,0.166,0.211,0.0876,0.108,-11.871,0.0425,0.0464,72.213,5
09BzLUtE1mKyinQiI6wgLm,man,quinnie,flounder,2023-02-24,,238813,True,0.665,0.493,0.44,3.91e-06,0.379,-8.735,0.0299,0.206,136.014,3
41HbXbaoALVxv7hmdwT5Sv,security question,quinnie,flounder,2023-02-24,,256746,False,0.749,0.546,0.387,7.66e-05,0.0822,-7.327,0.0274,0.211,139.891,3
1712QjqAexqNGnUAjal6Km,itch,quinnie,flounder,2023-02-24,,225826,True,0.852,0.55,0.454,0.00134,0.093,-6.293,0.0241,0.32,86.012,4
1TgCchWmdmmhGrtsa8NHwY,touch tank,quinnie,flounder,2023-02-24,,179120,True,0.358,0.673,0.497,8.52e-06,0.433,-6.54,0.0417,0.476,101.905,4
4xTo8PSC6DEhtm2RSi4K4D,popcorn & juice,quinnie,flounder,2023-02-24,,105560,False,0.776,0.475,0.406,8.21e-05,0.144,-12.558,0.0421,0.309,113.894,3
4Yo07496qPA3ETYAh3xfCQ,get what u get,quinnie,flounder,2023-02-24,,66986,False,0.829,0.46,0.366,0.000997,0.106,-6.739,0.0297,0.846,87.076,4
0UL0U44WDAMeMad1bmLMjD,emblem,quinnie,flounder,2023-02-24,,205453,False,0.778,0.437,0.451,0.00249,0.123,-8.165,0.0524,0.293,122.95,3
6zZJiaqVdLAFjZbeKt1eZO,better,quinnie,flounder,2023-02-24,,294560,False,0.935,0.562,0.403,0.0336,0.174,-11.073,0.025,0.277,98.005,4
2Fv3WCZVsCxQtkMAQLHMmJ,promised,quinnie,flounder,2023-02-24,,238680,False,0.688,0.393,0.579,0.0361,0.0637,-6.511,0.0301,0.721,103.077,4
4rnh0Ndgv9ZAnnE5rCmnFh,flounder,quinnie,flounder,2023-02-24,,219373,False,0.0169,0.565,0.762,0.000132,0.111,-5.652,0.0377,0.831,162.076,4
1KKurWIWpwWuJghON4UKxi,jake's car,quinnie,flounder,2023-02-24,,93000,False,0.917,0.481,0.337,0,0.538,-10.429,0.0295,0.17,134.869,3
6srSZ98GEz495b0ejEIVGl,Yum,slowthai,UGLY,2023-03-03,,261515,True,0.0543,0.659,0.812,0.000155,0.58,-6.27,0.0791,0.229,119.123,4
79mYNfvMefhmL5IqRmUnCK,Selfish,slowthai,UGLY,2023-03-03,,192715,True,0.0004,0.502,0.85,0.000417,0.0951,-5.273,0.188,0.211,84.987,4
2VKilJaIWvpUswtBiW3GfL,Sooner,slowthai,UGLY,2023-03-03,,174648,True,0.0361,0.679,0.773,0,0.0568,-6.447,0.06,0.402,109.999,4
6JAB3Ip1fJvc0qQjJ72bJa,Feel Good,slowthai,UGLY,2023-03-03,,124768,False,6.59e-05,0.59,0.891,3.24e-05,0.213,-6.354,0.0491,0.581,156.007,4
14skreCVTjGqWOFSe0P09O,Never Again,slowthai,UGLY,2023-03-03,,272115,True,0.402,0.411,0.635,0.000168,0.098,-7.654,0.344,0.253,91.549,3
0LENPJP8ImbFK2BQD039NZ,Fuck It Puppet,slowthai,UGLY,2023-03-03,,73542,True,0.543,0.602,0.896,0,0.233,-3.004,0.211,0.603,81.445,4
0LsWFs0SKG3mqWw8QBoT9y,HAPPY,slowthai,UGLY,2023-03-03,,182715,True,0.0528,0.604,0.924,0,0.11,-5.124,0.251,0.727,142.07,4
3LhHEpPAIYn0o4R13FAJ7g,UGLY,slowthai,UGLY,2023-03-03,,262582,True,0.00304,0.353,0.71,0.000309,0.109,-4.809,0.0357,0.0479,87.913,4
2EOZ0kckiYOHzTztbntsPi,Falling,slowthai,UGLY,2023-03-03,,173422,True,0.011,0.32,0.549,0,0.125,-5.919,0.0347,0.103,149.016,4
